opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,close_month,close_quarter,close_year,is_won,is_lost
PRQ96EWX,Daniell Hammack,GTXPro,Gekko & Co,Won,2017-08-25,2017-09-07,2713.125,9,3,2017,1,0
RUN3Z87A,Donn Cantrell,GTX Plus Basic,Donquadtech,Lost,2017-08-25,2017-11-18,0.0,11,4,2017,0,1
9RGQ8HED,Garret Kinder,MG Special,Zotware,Won,2017-08-25,2017-12-29,54.0,12,4,2017,1,0
RSSYISWE,Hayden Neloms,MG Advanced,Labdrill,Won,2017-08-25,2017-12-01,2713.125,12,4,2017,1,0
67ORNLJ3,Jonathan Berthelot,GTX Basic,Dontechi,Won,2017-08-25,2017-09-05,474.0,9,3,2017,1,0
M28Z11DC,Kami Bicknell,GTX Plus Basic,Blackzim,Lost,2017-08-25,2017-08-31,0.0,8,3,2017,0,1
DIVKSHY7,Kami Bicknell,GTX Plus Basic,Condax,Won,2017-08-25,2017-11-13,994.0,11,4,2017,1,0
RLTHGLLJ,Kami Bicknell,GTX Plus Pro,Singletechno,Won,2017-08-25,2017-11-23,2713.125,11,4,2017,1,0
EC8A1L94,Lajuana Vencill,MG Special,dambase,Lost,2017-08-25,2017-11-25,0.0,11,4,2017,0,1
0H9C9J03,Markita Hansen,GTX Plus Basic,Hottechi,Engaging,2017-08-25,2017-05-22,472.0,5,2,2017,0,0
OO4Z7LB9,Niesha Huffines,GTX Plus Basic,Stanredtax,Lost,2017-08-25,2017-08-30,0.0,8,3,2017,0,1
PWOX6RY8,Niesha Huffines,MG Special,Rangreen,Won,2017-08-25,2017-11-22,63.0,11,4,2017,1,0
0VG9PGMI,Rosalina Dieter,GTX Plus Pro,Hatfan,Won,2017-08-25,2017-09-13,2713.125,9,3,2017,1,0
LKFYC5X3,Rosie Papadopoulos,MG Special,Donware,Won,2017-08-25,2017-12-15,58.0,12,4,2017,1,0
984H5OG0,Versie Hillebrand,MG Special,Finhigh,Won,2017-08-25,2017-12-04,54.0,12,4,2017,1,0
AB39AL3A,Vicki Laflamme,GTX Plus Pro,Plexzap,Lost,2017-08-25,2017-11-22,0.0,11,4,2017,0,1
1SKGHPHL,Vicki Laflamme,GTX Plus Pro,Rantouch,Won,2017-08-25,2017-11-21,2713.125,11,4,2017,1,0
VGSH1TSW,Violet Mclelland,MG Special,Vehement Capital Partners,Engaging,2017-08-25,2017-05-22,472.0,5,2,2017,0,0
YTMPHIQY,Violet Mclelland,MG Advanced,Ganjaflex,Lost,2017-08-25,2017-08-30,0.0,8,3,2017,0,1
WZ3FJA3V,Zane Levy,GTX Plus Basic,Labdrill,Engaging,2017-08-25,2017-05-22,472.0,5,2,2017,0,0
TLLW2ZRM,Zane Levy,GTXPro,Condax,Engaging,2017-08-25,2017-05-22,472.0,5,2,2017,0,0
6HE07D76,Zane Levy,GTX Basic,Hatfan,Won,2017-08-25,2017-11-19,454.0,11,4,2017,1,0
64CTQ6C5,Anna Snelling,GTX Plus Pro,Bioholding,Won,2017-08-26,2017-11-02,2713.125,11,4,2017,1,0
5J4Z0RYC,Cassey Cress,GTX Basic,Bioplex,Won,2017-08-26,2017-09-08,572.0,9,3,2017,1,0
ERWWQ79N,Corliss Cosme,GTX Plus Basic,Bubba Gump,Won,2017-08-26,2017-11-19,1046.0,11,4,2017,1,0
2F41W100,Daniell Hammack,GTX Plus Basic,Hottechi,Engaging,2017-08-26,2017-05-22,472.0,5,2,2017,0,0
08O63ECM,Donn Cantrell,MG Advanced,Gekko & Co,Won,2017-08-26,2017-12-01,2713.125,12,4,2017,1,0
AMGF31TA,Gladys Colclough,MG Special,Statholdings,Lost,2017-08-26,2017-09-05,0.0,9,3,2017,0,1
DUJ52ZYK,Hayden Neloms,MG Advanced,Singletechno,Won,2017-08-26,2017-09-10,2713.125,9,3,2017,1,0
N2C3ASJ9,James Ascencio,GTX Plus Pro,Scotfind,Won,2017-08-26,2017-09-06,2713.125,9,3,2017,1,0
059K86LU,Kami Bicknell,GTX Plus Pro,Labdrill,Engaging,2017-08-26,2017-05-22,472.0,5,2,2017,0,0
62WFO2I3,Kami Bicknell,GTX Basic,Finjob,Won,2017-08-26,2017-12-04,566.0,12,4,2017,1,0
55O18ALO,Kary Hendrixson,GTXPro,Fasehatice,Lost,2017-08-26,2017-11-08,0.0,11,4,2017,0,1
ZTUJ5KQ8,Moses Frase,MG Special,Scottech,Lost,2017-08-26,2017-11-12,0.0,11,4,2017,0,1
ZQHJNTDK,Moses Frase,GTX Plus Basic,Isdom,Won,2017-08-26,2017-11-13,1042.0,11,4,2017,1,0
K0IV66AV,Reed Clapper,GTX Basic,Betasoloin,Won,2017-08-26,2017-11-07,539.0,11,4,2017,1,0
8PLXH354,Rosalina Dieter,MG Special,Hottechi,Engaging,2017-08-26,2017-05-22,472.0,5,2,2017,0,0
KJ4NAGS5,Rosalina Dieter,MG Special,Kan-code,Won,2017-08-26,2017-11-16,56.0,11,4,2017,1,0
70A4A2GV,Versie Hillebrand,MG Special,Gogozoom,Won,2017-08-26,2017-11-28,60.0,11,4,2017,1,0
6TND1V4T,Vicki Laflamme,MG Special,Scotfind,Lost,2017-08-26,2017-08-27,0.0,8,3,2017,0,1
43FW6W9O,Vicki Laflamme,MG Advanced,Sunnamplex,Won,2017-08-26,2017-11-04,2713.125,11,4,2017,1,0
QB4FISNE,Violet Mclelland,MG Special,Bluth Company,Lost,2017-08-26,2017-08-27,0.0,8,3,2017,0,1
41S0S9KP,Wilburn Farren,GTX Basic,Umbrella Corporation,Won,2017-08-26,2017-11-23,471.0,11,4,2017,1,0
RU5X1LZM,Zane Levy,GTXPro,Hottechi,Engaging,2017-08-26,2017-05-22,472.0,5,2,2017,0,0
JESVHYTG,Anna Snelling,GTX Basic,Cancity,Won,2017-08-27,2017-09-05,597.0,9,3,2017,1,0
P3HO0L6P,Anna Snelling,MG Special,Condax,Won,2017-08-27,2017-11-14,53.0,11,4,2017,1,0
6GDZDVTV,Anna Snelling,MG Special,Dontechi,Won,2017-08-27,2017-09-13,59.0,9,3,2017,1,0
OO9U4C0Y,Cassey Cress,GTX Plus Basic,Y-corporation,Engaging,2017-08-27,2017-05-22,472.0,5,2,2017,0,0
Y5A5G2L5,Cassey Cress,GTX Basic,Bubba Gump,Won,2017-08-27,2017-12-08,606.0,12,4,2017,1,0
WZN26QZQ,Corliss Cosme,GTX Plus Pro,Lexiqvolax,Engaging,2017-08-27,2017-05-22,472.0,5,2,2017,0,0
PG4UQI8B,Donn Cantrell,GTX Plus Basic,Kan-code,Lost,2017-08-27,2017-11-20,0.0,11,4,2017,0,1
M40Z4KWL,Donn Cantrell,GTXPro,Zotware,Won,2017-08-27,2017-11-25,2713.125,11,4,2017,1,0
BB46B5C7,Hayden Neloms,GTX Plus Basic,Zoomit,Lost,2017-08-27,2017-11-02,0.0,11,4,2017,0,1
7K1KXMBT,Kami Bicknell,GTXPro,Hottechi,Engaging,2017-08-27,2017-05-22,472.0,5,2,2017,0,0
TCJA7XF2,Kami Bicknell,MG Special,Hottechi,Engaging,2017-08-27,2017-05-22,472.0,5,2,2017,0,0
TPJNVDPH,Kami Bicknell,GTX Basic,Kan-code,Lost,2017-08-27,2017-11-16,0.0,11,4,2017,0,1
FMMAQM87,Kami Bicknell,GTX Basic,Green-Plus,Won,2017-08-27,2017-09-09,596.0,9,3,2017,1,0
46UITTY6,Kary Hendrixson,GTX Basic,Singletechno,Won,2017-08-27,2017-11-04,545.0,11,4,2017,1,0
KK5YBPU6,Markita Hansen,GTX Basic,Labdrill,Won,2017-08-27,2017-08-29,548.0,8,3,2017,1,0
A7FCLQ42,Marty Freudenburg,MG Advanced,Finhigh,Lost,2017-08-27,2017-12-15,0.0,12,4,2017,0,1
G2C5RKTN,Reed Clapper,GTX Basic,Umbrella Corporation,Won,2017-08-27,2017-09-21,415.0,9,3,2017,1,0
UNSJB0L7,Vicki Laflamme,GTXPro,Singletechno,Won,2017-08-27,2017-08-28,2713.125,8,3,2017,1,0
TGSLH2ZD,Zane Levy,GTX Basic,Hottechi,Engaging,2017-08-27,2017-05-22,472.0,5,2,2017,0,0
OLXEYM3P,Zane Levy,GTX Basic,Hottechi,Engaging,2017-08-27,2017-05-22,472.0,5,2,2017,0,0
UJT04PL7,Zane Levy,GTX Basic,Plusstrip,Won,2017-08-27,2017-11-29,498.0,11,4,2017,1,0
DCIFTBM0,Boris Faz,GTX Basic,Condax,Won,2017-08-28,2017-12-21,489.0,12,4,2017,1,0
BTZ06Z6O,Boris Faz,GTX Plus Basic,Ontomedia,Won,2017-08-28,2017-09-05,1022.0,9,3,2017,1,0
S9CGS0IX,Corliss Cosme,GTX Plus Pro,Acme Corporation,Lost,2017-08-28,2017-11-07,0.0,11,4,2017,0,1
ZTYHMEQY,Darcel Schlecht,GTX Basic,Cancity,Won,2017-08-28,2017-09-11,525.0,9,3,2017,1,0
IOTAHMQX,Darcel Schlecht,GTX Plus Basic,Codehow,Won,2017-08-28,2017-09-07,1252.0,9,3,2017,1,0
3ORQ2R0R,Elease Gluck,GTXPro,Hottechi,Engaging,2017-08-28,2017-05-22,472.0,5,2,2017,0,0
01DZ14Y0,Gladys Colclough,MG Advanced,dambase,Lost,2017-08-28,2017-11-25,0.0,11,4,2017,0,1
1T91NEIV,Gladys Colclough,MG Special,Conecom,Won,2017-08-28,2017-09-11,63.0,9,3,2017,1,0
41B62CUB,Hayden Neloms,MG Special,J-Texon,Lost,2017-08-28,2017-11-11,0.0,11,4,2017,0,1
G0QOVMMS,Kami Bicknell,GTX Basic,Zoomit,Won,2017-08-28,2017-12-28,474.0,12,4,2017,1,0
FG79OR5X,Kami Bicknell,GTX Plus Basic,Xx-holding,Won,2017-08-28,2017-11-19,1132.0,11,4,2017,1,0
QY4ZMI2F,Lajuana Vencill,GTX Plus Basic,Warephase,Lost,2017-08-28,2017-09-14,0.0,9,3,2017,0,1
VY0QPLGN,Lajuana Vencill,GTX Plus Basic,dambase,Won,2017-08-28,2017-11-12,1215.0,11,4,2017,1,0
XP1PQSPC,Markita Hansen,GTX Plus Basic,Kan-code,Won,2017-08-28,2017-09-27,1081.0,9,3,2017,1,0
K3KT8S1F,Markita Hansen,MG Special,Sonron,Won,2017-08-28,2017-11-07,49.0,11,4,2017,1,0
5CIT07UC,Maureen Marcano,GTX Basic,Hottechi,Won,2017-08-28,2017-09-14,653.0,9,3,2017,1,0
VIZ9ZLVT,Moses Frase,GTX Plus Basic,Rundofase,Lost,2017-08-28,2017-11-30,0.0,11,4,2017,0,1
9ZY0QQ8Q,Moses Frase,MG Advanced,Genco Pura Olive Oil Company,Lost,2017-08-28,2017-11-27,0.0,11,4,2017,0,1
0WGCUB3L,Niesha Huffines,GTX Plus Basic,Rundofase,Won,2017-08-28,2017-09-13,1105.0,9,3,2017,1,0
QCN2DZQQ,Reed Clapper,GTX Plus Basic,The New York Inquirer,Won,2017-08-28,2017-09-21,948.0,9,3,2017,1,0
ZAY2J4I5,Vicki Laflamme,MG Advanced,Zoomit,Lost,2017-08-28,2017-09-10,0.0,9,3,2017,0,1
J25NMK6Q,Violet Mclelland,MG Special,Bluth Company,Lost,2017-08-28,2017-11-11,0.0,11,4,2017,0,1
DZHIAZ5H,Anna Snelling,GTX Plus Basic,Streethex,Lost,2017-08-29,2017-09-05,0.0,9,3,2017,0,1
233HYDSP,Anna Snelling,MG Special,Gogozoom,Won,2017-08-29,2017-12-03,44.0,12,4,2017,1,0
7868JVH9,Cassey Cress,GTX Plus Basic,Rantouch,Engaging,2017-08-29,2017-05-22,472.0,5,2,2017,0,0
EXXFSC3O,Cassey Cress,GTXPro,Opentech,Won,2017-08-29,2017-11-15,2713.125,11,4,2017,1,0
U68B4UQU,Cecily Lampkin,GTX Plus Pro,Treequote,Won,2017-08-29,2017-09-13,2713.125,9,3,2017,1,0
73EBDWP4,Cecily Lampkin,GTX Plus Pro,Warephase,Won,2017-08-29,2017-09-30,2713.125,9,3,2017,1,0
FQQ3XQNG,Corliss Cosme,GTX Plus Basic,Donquadtech,Won,2017-08-29,2017-12-01,1251.0,12,4,2017,1,0
C4KZVTYR,Donn Cantrell,GTX Basic,Gekko & Co,Won,2017-08-29,2017-11-11,602.0,11,4,2017,1,0
HWXJWHGI,Donn Cantrell,GTX Basic,Sumace,Won,2017-08-29,2017-09-08,600.0,9,3,2017,1,0
W36MU0PW,Donn Cantrell,GTX Basic,Yearin,Won,2017-08-29,2017-09-09,595.0,9,3,2017,1,0
OWEMO7RD,Elease Gluck,MG Special,Sonron,Lost,2017-08-29,2017-11-25,0.0,11,4,2017,0,1
9XU06EA8,Gladys Colclough,GTXPro,Codehow,Lost,2017-08-29,2017-11-01,0.0,11,4,2017,0,1
DC2NI04U,Hayden Neloms,MG Advanced,Hottechi,Won,2017-08-29,2017-12-31,2713.125,12,4,2017,1,0
RYNZ2WOK,Markita Hansen,MG Advanced,Iselectrics,Engaging,2017-08-29,2017-05-22,472.0,5,2,2017,0,0
BO2XRLBS,Moses Frase,MG Special,Ron-tech,Lost,2017-08-29,2017-11-16,0.0,11,4,2017,0,1
V9YY2XIE,Niesha Huffines,MG Advanced,Zumgoity,Lost,2017-08-29,2017-11-28,0.0,11,4,2017,0,1
J3K9EXW0,Reed Clapper,GTX Plus Pro,Acme Corporation,Won,2017-08-29,2017-12-25,2713.125,12,4,2017,1,0
N9KFQCOH,Rosie Papadopoulos,GTXPro,Vehement Capital Partners,Won,2017-08-29,2017-09-05,2713.125,9,3,2017,1,0
GSPDR7BH,Versie Hillebrand,GTX Basic,Cancity,Won,2017-08-29,2017-11-02,672.0,11,4,2017,1,0
MB0XTICR,Versie Hillebrand,MG Special,Bioholding,Won,2017-08-29,2017-12-08,62.0,12,4,2017,1,0
04SQ7RNY,Vicki Laflamme,GTXPro,Fasehatice,Won,2017-08-29,2017-12-19,2713.125,12,4,2017,1,0
PTZ9QLEF,Violet Mclelland,GTX Basic,Hottechi,Engaging,2017-08-29,2017-05-22,472.0,5,2,2017,0,0
WIHGFD8B,Anna Snelling,MG Special,Funholding,Lost,2017-08-30,2017-11-19,0.0,11,4,2017,0,1
O3Q5B86F,Anna Snelling,GTX Plus Basic,Warephase,Won,2017-08-30,2017-12-26,1118.0,12,4,2017,1,0
PE3P7M7S,Anna Snelling,MG Special,Statholdings,Won,2017-08-30,2017-09-08,55.0,9,3,2017,1,0
401BY1PW,Boris Faz,GTXPro,Ganjaflex,Won,2017-08-30,2017-12-21,2713.125,12,4,2017,1,0
9RQ8FZYQ,Boris Faz,GTXPro,Zotware,Won,2017-08-30,2017-09-04,2713.125,9,3,2017,1,0
R65LGLJ0,Cassey Cress,MG Special,Hottechi,Engaging,2017-08-30,2017-05-22,472.0,5,2,2017,0,0
G7NU2YCG,Cassey Cress,MG Special,Iselectrics,Won,2017-08-30,2017-09-08,57.0,9,3,2017,1,0
R9RWFEEJ,Corliss Cosme,MG Special,Gekko & Co,Won,2017-08-30,2017-11-23,59.0,11,4,2017,1,0
WV2OG7C3,Daniell Hammack,MG Special,Xx-zobam,Lost,2017-08-30,2017-11-18,0.0,11,4,2017,0,1
LDIBOTNO,Daniell Hammack,GTXPro,Kinnamplus,Won,2017-08-30,2017-09-07,2713.125,9,3,2017,1,0
FC4ZD68R,Darcel Schlecht,GTXPro,Warephase,Lost,2017-08-30,2017-11-15,0.0,11,4,2017,0,1
YH6ST9KT,Darcel Schlecht,MG Special,Treequote,Lost,2017-08-30,2017-08-31,0.0,8,3,2017,0,1
9S8E95EI,Darcel Schlecht,GTXPro,Condax,Won,2017-08-30,2017-09-18,2713.125,9,3,2017,1,0
RLHNEVYY,Darcel Schlecht,GTXPro,Conecom,Won,2017-08-30,2017-09-10,2713.125,9,3,2017,1,0
OFP1MLFY,Darcel Schlecht,GTXPro,Statholdings,Won,2017-08-30,2017-12-09,2713.125,12,4,2017,1,0
CQELCLO0,Donn Cantrell,GTX Plus Basic,Zathunicon,Won,2017-08-30,2017-12-29,1166.0,12,4,2017,1,0
L351AATH,Gladys Colclough,GTX Plus Basic,Ron-tech,Lost,2017-08-30,2017-12-06,0.0,12,4,2017,0,1
VBKF5FPB,Hayden Neloms,GTX Plus Basic,Dalttechnology,Won,2017-08-30,2017-09-06,1195.0,9,3,2017,1,0
68YAXBZN,James Ascencio,MG Special,Xx-holding,Lost,2017-08-30,2017-11-04,0.0,11,4,2017,0,1
EFB0NFP3,Jonathan Berthelot,GTX Basic,Genco Pura Olive Oil Company,Won,2017-08-30,2017-12-23,551.0,12,4,2017,1,0
CB0NZYB2,Jonathan Berthelot,GTX Basic,Globex Corporation,Won,2017-08-30,2017-09-08,623.0,9,3,2017,1,0
QKUULSVC,Kary Hendrixson,GTXPro,Kan-code,Lost,2017-08-30,2017-11-16,0.0,11,4,2017,0,1
8838GIT9,Kary Hendrixson,MG Special,Plexzap,Lost,2017-08-30,2017-11-05,0.0,11,4,2017,0,1
5DOARVYO,Lajuana Vencill,MG Special,Genco Pura Olive Oil Company,Lost,2017-08-30,2017-09-10,0.0,9,3,2017,0,1
XXD7OQOH,Markita Hansen,MG Special,Hottechi,Engaging,2017-08-30,2017-05-22,472.0,5,2,2017,0,0
0N2VYY6Z,Markita Hansen,GTX Basic,Labdrill,Lost,2017-08-30,2017-09-19,0.0,9,3,2017,0,1
LWCKCV0M,Markita Hansen,GTXPro,Xx-holding,Won,2017-08-30,2017-09-15,2713.125,9,3,2017,1,0
L40FW06K,Marty Freudenburg,GTX Basic,Condax,Won,2017-08-30,2017-12-22,555.0,12,4,2017,1,0
XXXM7BMA,Marty Freudenburg,MG Advanced,Dontechi,Won,2017-08-30,2017-11-14,2713.125,11,4,2017,1,0
F7S1OPQS,Maureen Marcano,GTX Plus Basic,Scotfind,Won,2017-08-30,2017-12-13,942.0,12,4,2017,1,0
U5JFEXOI,Maureen Marcano,GTX Plus Pro,Groovestreet,Won,2017-08-30,2017-12-08,2713.125,12,4,2017,1,0
HR3DH6DX,Niesha Huffines,GTXPro,Cancity,Lost,2017-08-30,2017-11-20,0.0,11,4,2017,0,1
LMU41E2W,Rosalina Dieter,MG Special,Hottechi,Engaging,2017-08-30,2017-05-22,472.0,5,2,2017,0,0
9EICLJHY,Rosalina Dieter,MG Special,Sunnamplex,Won,2017-08-30,2017-11-17,63.0,11,4,2017,1,0
01FNZW2T,Rosie Papadopoulos,GTXPro,Bubba Gump,Won,2017-08-30,2017-12-08,2713.125,12,4,2017,1,0
3CS2IXT0,Versie Hillebrand,MG Special,Conecom,Won,2017-08-30,2017-11-16,66.0,11,4,2017,1,0
O9MHRAK6,Vicki Laflamme,GTX Basic,Finjob,Won,2017-08-30,2017-12-14,532.0,12,4,2017,1,0
1Y58TSUU,Violet Mclelland,MG Special,Hottechi,Engaging,2017-08-30,2017-05-22,472.0,5,2,2017,0,0
KPW4J1CR,Zane Levy,GTX Basic,Dalttechnology,Won,2017-08-30,2017-12-21,503.0,12,4,2017,1,0
KAPPUUYY,Anna Snelling,GTX Basic,Zumgoity,Won,2017-08-31,2017-11-24,594.0,11,4,2017,1,0
WNTAT1OT,Boris Faz,GTX Basic,Hottechi,Engaging,2017-08-31,2017-05-22,472.0,5,2,2017,0,0
WRLAVDPH,Cassey Cress,GTXPro,Ganjaflex,Won,2017-08-31,2017-09-02,2713.125,9,3,2017,1,0
1W5FOS69,Cassey Cress,GTXPro,Mathtouch,Won,2017-08-31,2017-11-30,2713.125,11,4,2017,1,0
GFBJXXI1,Cecily Lampkin,MG Special,Streethex,Lost,2017-08-31,2017-09-13,0.0,9,3,2017,0,1
2HYR0Q4Y,Corliss Cosme,MG Advanced,Plussunin,Lost,2017-08-31,2017-11-13,0.0,11,4,2017,0,1
XVM3UK16,Daniell Hammack,GTX Plus Pro,Mathtouch,Lost,2017-08-31,2017-11-06,0.0,11,4,2017,0,1
CDAMI76Z,Darcel Schlecht,GTX Plus Pro,Finhigh,Won,2017-08-31,2017-09-10,2713.125,9,3,2017,1,0
6M77EGH7,Donn Cantrell,MG Advanced,Ganjaflex,Won,2017-08-31,2017-11-26,2713.125,11,4,2017,1,0
9CLDDA0W,Hayden Neloms,GTX Plus Basic,Newex,Lost,2017-08-31,2017-11-18,0.0,11,4,2017,0,1
8CQ2I2P2,Jonathan Berthelot,GTXPro,Globex Corporation,Lost,2017-08-31,2017-11-18,0.0,11,4,2017,0,1
GEFQNRF3,Jonathan Berthelot,GTX Basic,Globex Corporation,Won,2017-08-31,2017-12-20,525.0,12,4,2017,1,0
EDM7CEZ6,Kami Bicknell,GTXPro,Opentech,Engaging,2017-08-31,2017-05-22,472.0,5,2,2017,0,0
XBPJ6M4K,Kary Hendrixson,GTX Basic,Finhigh,Engaging,2017-08-31,2017-05-22,472.0,5,2,2017,0,0
XRZNF1LQ,Kary Hendrixson,GTXPro,Hottechi,Engaging,2017-08-31,2017-05-22,472.0,5,2,2017,0,0
PCQUKUM5,Marty Freudenburg,GTX Plus Pro,Dontechi,Won,2017-08-31,2017-09-16,2713.125,9,3,2017,1,0
6CT660FF,Maureen Marcano,GTX Plus Basic,Hottechi,Engaging,2017-08-31,2017-05-22,472.0,5,2,2017,0,0
MZ987882,Moses Frase,GTX Plus Basic,Warephase,Won,2017-08-31,2017-12-17,1374.0,12,4,2017,1,0
02EC1993,Moses Frase,MG Special,Scottech,Won,2017-08-31,2017-11-08,57.0,11,4,2017,1,0
NUS67BOQ,Rosie Papadopoulos,GTX Basic,Hottechi,Engaging,2017-08-31,2017-05-22,472.0,5,2,2017,0,0
UQCPNZO1,Versie Hillebrand,GTX Basic,Zumgoity,Won,2017-08-31,2017-09-15,552.0,9,3,2017,1,0
0NP0XPLQ,Versie Hillebrand,MG Special,Toughzap,Won,2017-08-31,2017-09-03,59.0,9,3,2017,1,0
S2WRH3QA,Versie Hillebrand,MG Advanced,Betatech,Won,2017-08-31,2017-09-30,2713.125,9,3,2017,1,0
RTX8ZJXT,Vicki Laflamme,GTX Basic,Hottechi,Engaging,2017-08-31,2017-05-22,472.0,5,2,2017,0,0
QJV1UWL5,Vicki Laflamme,MG Special,Rantouch,Won,2017-08-31,2017-12-20,54.0,12,4,2017,1,0
GNAX12Z6,Vicki Laflamme,MG Advanced,Green-Plus,Won,2017-08-31,2017-09-07,2713.125,9,3,2017,1,0
62NZ0THZ,Violet Mclelland,MG Special,Yearin,Won,2017-08-31,2017-09-22,60.0,9,3,2017,1,0
6C6Z3HRA,Zane Levy,GTX Basic,Hottechi,Engaging,2017-08-31,2017-05-22,472.0,5,2,2017,0,0
PSKWV2JJ,Zane Levy,GTX Plus Basic,Blackzim,Won,2017-08-31,2017-11-19,1011.0,11,4,2017,1,0
05HLE3JL,Anna Snelling,GTX Basic,Stanredtax,Won,2017-09-01,2017-12-03,514.0,12,4,2017,1,0
CAF97SA2,Anna Snelling,GTX Plus Basic,Streethex,Won,2017-09-01,2017-11-13,1060.0,11,4,2017,1,0
AAFPTXEB,Anna Snelling,MG Special,Treequote,Won,2017-09-01,2017-11-08,58.0,11,4,2017,1,0
102XKYAC,Cassey Cress,GTXPro,Zotware,Engaging,2017-09-01,2017-05-22,472.0,5,2,2017,0,0
D74OAJB4,Cecily Lampkin,MG Advanced,Isdom,Lost,2017-09-01,2017-12-01,0.0,12,4,2017,0,1
A5SCVK7E,Corliss Cosme,GTX Plus Pro,Goodsilron,Engaging,2017-09-01,2017-05-22,472.0,5,2,2017,0,0
CQDL6WZX,Darcel Schlecht,GTXPro,Isdom,Lost,2017-09-01,2017-09-17,0.0,9,3,2017,0,1
VAV3N62C,Darcel Schlecht,GTXPro,Cancity,Won,2017-09-01,2017-09-12,2713.125,9,3,2017,1,0
OK7R7I2A,Darcel Schlecht,GTXPro,Rundofase,Won,2017-09-01,2017-12-04,2713.125,12,4,2017,1,0
ASZNII2J,Elease Gluck,MG Special,Hottechi,Engaging,2017-09-01,2017-05-22,472.0,5,2,2017,0,0
IOMVIZR8,Gladys Colclough,GTXPro,Stanredtax,Won,2017-09-01,2017-11-04,2713.125,11,4,2017,1,0
BTT2TM8O,Gladys Colclough,MG Advanced,Warephase,Won,2017-09-01,2017-11-06,2713.125,11,4,2017,1,0
KAGK2GQJ,James Ascencio,GTX Plus Pro,Hottechi,Engaging,2017-09-01,2017-05-22,472.0,5,2,2017,0,0
FYNL84HO,James Ascencio,GTX Plus Pro,Doncon,Won,2017-09-01,2017-11-13,2713.125,11,4,2017,1,0
ZBB9CDO4,Kami Bicknell,GTX Plus Basic,J-Texon,Won,2017-09-01,2017-09-18,1088.0,9,3,2017,1,0
IV5UVG0R,Kami Bicknell,GTX Plus Pro,Sunnamplex,Won,2017-09-01,2017-09-17,2713.125,9,3,2017,1,0
TDHFX8SC,Kami Bicknell,MG Special,Hottechi,Won,2017-09-01,2017-12-13,50.0,12,4,2017,1,0
7OXU784Y,Kami Bicknell,MG Special,Konex,Won,2017-09-01,2017-11-25,62.0,11,4,2017,1,0
MA6F51AR,Kary Hendrixson,MG Special,Zoomit,Won,2017-09-01,2017-11-29,57.0,11,4,2017,1,0
WDT43Q6O,Niesha Huffines,GTX Plus Basic,Zumgoity,Won,2017-09-01,2017-09-14,1098.0,9,3,2017,1,0
XKYHE3OH,Rosie Papadopoulos,GTX Plus Basic,Umbrella Corporation,Won,2017-09-01,2017-11-16,975.0,11,4,2017,1,0
R65NL57V,Rosie Papadopoulos,MG Special,Plussunin,Won,2017-09-01,2017-11-05,56.0,11,4,2017,1,0
AKBRVLRZ,Versie Hillebrand,MG Special,Globex Corporation,Won,2017-09-01,2017-09-14,63.0,9,3,2017,1,0
8FZ7CWPP,Versie Hillebrand,MG Special,Isdom,Won,2017-09-01,2017-09-11,61.0,9,3,2017,1,0
EQPGDVWK,Zane Levy,GTX Basic,Labdrill,Won,2017-09-01,2017-12-03,614.0,12,4,2017,1,0
I819UEG6,Anna Snelling,MG Special,Gogozoom,Lost,2017-09-02,2017-11-04,0.0,11,4,2017,0,1
TXZTEEUJ,Darcel Schlecht,GTXPro,Betatech,Lost,2017-09-02,2017-12-13,0.0,12,4,2017,0,1
6OD1J7MW,Elease Gluck,GTX Plus Pro,Plexzap,Engaging,2017-09-02,2017-05-22,472.0,5,2,2017,0,0
XO8TRDKK,Garret Kinder,MG Special,Acme Corporation,Won,2017-09-02,2017-09-17,57.0,9,3,2017,1,0
74YNCNQM,Gladys Colclough,MG Special,Domzoom,Won,2017-09-02,2017-12-04,58.0,12,4,2017,1,0
I5QVV9C5,Hayden Neloms,GTX Plus Basic,Hatfan,Lost,2017-09-02,2017-12-20,0.0,12,4,2017,0,1
SS0ZF7SG,Hayden Neloms,MG Advanced,Goodsilron,Won,2017-09-02,2017-12-15,2713.125,12,4,2017,1,0
2GRNCODO,James Ascencio,GTX Plus Pro,Hatfan,Lost,2017-09-02,2017-11-05,0.0,11,4,2017,0,1
2UNAJCGN,James Ascencio,GTX Plus Pro,Singletechno,Lost,2017-09-02,2017-11-11,0.0,11,4,2017,0,1
ZP5Q4YUJ,James Ascencio,GTX Basic,Plusstrip,Won,2017-09-02,2017-11-24,529.0,11,4,2017,1,0
7XL4JYSB,Kary Hendrixson,MG Advanced,Blackzim,Lost,2017-09-02,2017-11-24,0.0,11,4,2017,0,1
HEZ8H6MK,Kary Hendrixson,GTX Basic,Plusstrip,Won,2017-09-02,2017-11-08,505.0,11,4,2017,1,0
50AWO49B,Markita Hansen,GTX Basic,Sonron,Won,2017-09-02,2017-12-27,456.0,12,4,2017,1,0
CID4Y877,Marty Freudenburg,GTX Plus Basic,Bioholding,Lost,2017-09-02,2017-12-13,0.0,12,4,2017,0,1
T20CPZ52,Marty Freudenburg,GTX Plus Basic,Stanredtax,Lost,2017-09-02,2017-11-29,0.0,11,4,2017,0,1
